step,split,name,value
0,eval,best_return,-878.607544249291
0,eval,collapse_rate,0.9
0,eval,failure_rate,1.0
0,eval,fraction_return_ge_-100,0.0
0,eval,fraction_return_ge_-150,0.0
0,eval,fraction_return_ge_-200,0.0
0,eval,fraction_return_ge_-250,0.0
0,eval,max_not_near_upright_streak,200.0
0,eval,mean_episode_length,200.0
0,eval,mean_min_step_reward,-11.763075652899321
0,eval,mean_return,-1567.062612708937
0,eval,median_return,-1633.5461355473726
0,eval,near_upright_fraction,0.0085
0,eval,num_collapses,9.0
0,eval,num_eval_episodes,10.0
0,eval,num_strict_successes,0.0
0,eval,num_successes,0.0
0,eval,return_failure_rate,1.0
0,eval,return_p05,-1897.8045480056373
0,eval,return_p10,-1889.345531250575
0,eval,return_p25,-1863.98032835229
0,eval,return_p75,-1366.434419362965
0,eval,return_p90,-1186.4488885139094
0,eval,return_p95,-1032.5282163816005
0,eval,return_reliability_nines_empirical,0.0
0,eval,return_reliability_nines_wilson95_low,0.0
0,eval,return_success_rate,0.0
0,eval,stability_success_rate,0.0
0,eval,std_return,322.79107241168066
0,eval,streak_success_rate,0.0
0,eval,strict_failure_rate,1.0
0,eval,strict_reliability_nines_empirical,0.0
0,eval,strict_reliability_nines_wilson95_low,0.0
0,eval,strict_success_rate,0.0
0,eval,strict_success_rate_wilson95_high,0.2775327998628892
0,eval,strict_success_rate_wilson95_low,0.0
0,eval,success_rate,0.0
0,eval,success_rate_wilson95_high,0.2775327998628892
0,eval,success_rate_wilson95_low,0.0
0,eval,worst_episode_near_upright_fraction,0.0
0,eval,worst_min_step_reward,-16.21671580786755
0,eval,worst_return,-1906.2635647606996
200,train_episode,collapse,1.0
200,train_episode,length,200.0
200,train_episode,return,-1071.9307048996711
200,train_episode,success,0.0
400,train_episode,collapse,1.0
400,train_episode,length,200.0
400,train_episode,return,-1508.1563816791627
400,train_episode,success,0.0
600,train_episode,collapse,1.0
600,train_episode,length,200.0
600,train_episode,return,-1264.817177206974
600,train_episode,success,0.0
800,train_episode,collapse,0.0
800,train_episode,length,200.0
800,train_episode,return,-975.6967559825594
800,train_episode,success,0.0
1000,train_episode,collapse,0.0
1000,train_episode,length,200.0
1000,train_episode,return,-972.1087893349505
1000,train_episode,success,0.0
1200,train_episode,collapse,1.0
1200,train_episode,length,200.0
1200,train_episode,return,-1525.5428927330931
1200,train_episode,success,0.0
1400,train_episode,collapse,1.0
1400,train_episode,length,200.0
1400,train_episode,return,-1512.64270396323
1400,train_episode,success,0.0
1600,train_episode,collapse,0.0
1600,train_episode,length,200.0
1600,train_episode,return,-854.8066351028133
1600,train_episode,success,0.0
1800,train_episode,collapse,1.0
1800,train_episode,length,200.0
1800,train_episode,return,-1407.302114356013
1800,train_episode,success,0.0
2000,train_episode,collapse,0.0
2000,train_episode,length,200.0
2000,train_episode,return,-963.0603301701569
2000,train_episode,success,0.0
2200,train_episode,collapse,1.0
2200,train_episode,length,200.0
2200,train_episode,return,-1558.746399563667
2200,train_episode,success,0.0
2400,train_episode,collapse,0.0
2400,train_episode,length,200.0
2400,train_episode,return,-865.6297337411968
2400,train_episode,success,0.0
2600,train_episode,collapse,1.0
2600,train_episode,length,200.0
2600,train_episode,return,-1150.5216050496647
2600,train_episode,success,0.0
2800,train_episode,collapse,1.0
2800,train_episode,length,200.0
2800,train_episode,return,-1648.4121151974336
2800,train_episode,success,0.0
3000,train_episode,collapse,0.0
3000,train_episode,length,200.0
3000,train_episode,return,-963.3070464847735
3000,train_episode,success,0.0
3200,train_episode,collapse,1.0
3200,train_episode,length,200.0
3200,train_episode,return,-1155.4358875320577
3200,train_episode,success,0.0
3400,train_episode,collapse,1.0
3400,train_episode,length,200.0
3400,train_episode,return,-1335.5468876253312
3400,train_episode,success,0.0
3600,train_episode,collapse,0.0
3600,train_episode,length,200.0
3600,train_episode,return,-876.4971890182585
3600,train_episode,success,0.0
3800,train_episode,collapse,0.0
3800,train_episode,length,200.0
3800,train_episode,return,-930.6881210875315
3800,train_episode,success,0.0
4000,train_episode,collapse,1.0
4000,train_episode,length,200.0
4000,train_episode,return,-1557.6118868425199
4000,train_episode,success,0.0
4200,train_episode,collapse,0.0
4200,train_episode,length,200.0
4200,train_episode,return,-863.793360164558
4200,train_episode,success,0.0
4400,train_episode,collapse,0.0
4400,train_episode,length,200.0
4400,train_episode,return,-964.158119046887
4400,train_episode,success,0.0
4600,train_episode,collapse,0.0
4600,train_episode,length,200.0
4600,train_episode,return,-924.4870150524173
4600,train_episode,success,0.0
4800,train_episode,collapse,1.0
4800,train_episode,length,200.0
4800,train_episode,return,-1305.0494726216175
4800,train_episode,success,0.0
5000,train_episode,collapse,1.0
5000,train_episode,length,200.0
5000,train_episode,return,-1599.0368945575553
5000,train_episode,success,0.0
5000,replay,action_abs_max,1.9992400407791138
5000,replay,action_abs_mean,1.0057607889175415
5000,replay,action_saturation_fraction,0.051
5000,replay,capacity,100000.0
5000,replay,done_fraction,0.0
5000,replay,fill_fraction,0.05
5000,replay,near_upright_any_transition_fraction,0.013
5000,replay,near_upright_next_obs_fraction,0.0116
5000,replay,near_upright_obs_fraction,0.0118
5000,replay,reward_max,-0.0026008719578385353
5000,replay,reward_mean,-5.9509968757629395
5000,replay,reward_min,-16.252336502075195
5000,replay,reward_std,3.7255940437316895
5000,replay,sample_count_max,0.0
5000,replay,sample_count_mean,0.0
5000,replay,size,5000.0
5000,replay,transition_age_max,4999.0
5000,replay,transition_age_mean,2499.5
5000,diagnostics,actor_layer0_activation_abs_max,5.306562423706055
5000,diagnostics,actor_layer0_activation_abs_mean,0.48638102412223816
5000,diagnostics,actor_layer0_dormant_fraction,0.046875
5000,diagnostics,actor_layer0_effective_rank_fraction,0.04757203161716461
5000,diagnostics,actor_layer1_activation_abs_max,2.882439613342285
5000,diagnostics,actor_layer1_activation_abs_mean,0.18226824700832367
5000,diagnostics,actor_layer1_dormant_fraction,0.21484375
5000,diagnostics,actor_layer1_effective_rank_fraction,0.0663878545165062
5000,diagnostics,actor_param_norm,14.218192100524902
5000,diagnostics,alpha,1.0
5000,diagnostics,q1_layer0_activation_abs_max,5.049923419952393
5000,diagnostics,q1_layer0_activation_abs_mean,0.44360649585723877
5000,diagnostics,q1_layer0_dormant_fraction,0.0234375
5000,diagnostics,q1_layer0_effective_rank_fraction,0.09149592369794846
5000,diagnostics,q1_layer1_activation_abs_max,2.7160017490386963
5000,diagnostics,q1_layer1_activation_abs_mean,0.1825529932975769
5000,diagnostics,q1_layer1_dormant_fraction,0.15234375
5000,diagnostics,q1_layer1_effective_rank_fraction,0.12798741459846497
5000,diagnostics,q1_param_norm,13.922323226928711
5000,diagnostics,q2_layer0_activation_abs_max,4.830511093139648
5000,diagnostics,q2_layer0_activation_abs_mean,0.4244725704193115
5000,diagnostics,q2_layer0_dormant_fraction,0.02734375
5000,diagnostics,q2_layer0_effective_rank_fraction,0.09413037449121475
5000,diagnostics,q2_layer1_activation_abs_max,3.4738166332244873
5000,diagnostics,q2_layer1_activation_abs_mean,0.18024463951587677
5000,diagnostics,q2_layer1_dormant_fraction,0.140625
5000,diagnostics,q2_layer1_effective_rank_fraction,0.13019077479839325
5000,diagnostics,q2_param_norm,13.843106269836426
5000,eval,best_return,-878.607544249291
5000,eval,collapse_rate,0.9
5000,eval,failure_rate,1.0
5000,eval,fraction_return_ge_-100,0.0
5000,eval,fraction_return_ge_-150,0.0
5000,eval,fraction_return_ge_-200,0.0
5000,eval,fraction_return_ge_-250,0.0
5000,eval,max_not_near_upright_streak,200.0
5000,eval,mean_episode_length,200.0
5000,eval,mean_min_step_reward,-11.763075652899321
5000,eval,mean_return,-1567.062612708937
5000,eval,median_return,-1633.5461355473726
5000,eval,near_upright_fraction,0.0085
5000,eval,num_collapses,9.0
5000,eval,num_eval_episodes,10.0
5000,eval,num_strict_successes,0.0
5000,eval,num_successes,0.0
5000,eval,return_failure_rate,1.0
5000,eval,return_p05,-1897.8045480056373
5000,eval,return_p10,-1889.345531250575
5000,eval,return_p25,-1863.98032835229
5000,eval,return_p75,-1366.434419362965
5000,eval,return_p90,-1186.4488885139094
5000,eval,return_p95,-1032.5282163816005
5000,eval,return_reliability_nines_empirical,0.0
5000,eval,return_reliability_nines_wilson95_low,0.0
5000,eval,return_success_rate,0.0
5000,eval,stability_success_rate,0.0
5000,eval,std_return,322.79107241168066
5000,eval,streak_success_rate,0.0
5000,eval,strict_failure_rate,1.0
5000,eval,strict_reliability_nines_empirical,0.0
5000,eval,strict_reliability_nines_wilson95_low,0.0
5000,eval,strict_success_rate,0.0
5000,eval,strict_success_rate_wilson95_high,0.2775327998628892
5000,eval,strict_success_rate_wilson95_low,0.0
5000,eval,success_rate,0.0
5000,eval,success_rate_wilson95_high,0.2775327998628892
5000,eval,success_rate_wilson95_low,0.0
5000,eval,worst_episode_near_upright_fraction,0.0
5000,eval,worst_min_step_reward,-16.21671580786755
5000,eval,worst_return,-1906.2635647606996
5200,train_episode,collapse,1.0
5200,train_episode,length,200.0
5200,train_episode,return,-1491.7329220192823
5200,train_episode,success,0.0
5400,train_episode,collapse,1.0
5400,train_episode,length,200.0
5400,train_episode,return,-1654.9017925950332
5400,train_episode,success,0.0
5600,train_episode,collapse,1.0
5600,train_episode,length,200.0
5600,train_episode,return,-1350.0655825396416
5600,train_episode,success,0.0
5800,train_episode,collapse,1.0
5800,train_episode,length,200.0
5800,train_episode,return,-1320.1811885833833
5800,train_episode,success,0.0
6000,train_episode,collapse,1.0
6000,train_episode,length,200.0
6000,train_episode,return,-1526.13355854351
6000,train_episode,success,0.0
6000,update,actor_grad_norm,1.4151440858840942
6000,update,actor_grad_norm_max,11.200543403625488
6000,update,actor_grad_norm_mean,1.702962239384651
6000,update,actor_grad_norm_min,0.38918042182922363
6000,update,actor_loss,27.319347381591797
6000,update,actor_loss_max,28.51444435119629
6000,update,actor_loss_mean,14.833306079506874
6000,update,actor_loss_min,0.10418462753295898
6000,update,actor_param_norm,14.355376243591309
6000,update,actor_param_norm_max,14.355376243591309
6000,update,actor_param_norm_mean,14.255771512985229
6000,update,actor_param_norm_min,14.218192100524902
6000,update,actor_update_norm,0.01129935309290886
6000,update,actor_update_norm_max,0.061718545854091644
6000,update,actor_update_norm_mean,0.010552812823094428
6000,update,actor_update_norm_min,0.0063434564508497715
6000,update,actor_update_norm_ratio,0.0007871207591521769
6000,update,actor_update_norm_ratio_max,0.0043407591106756115
6000,update,actor_update_norm_ratio_mean,0.0007400829203040267
6000,update,actor_update_norm_ratio_min,0.000445813554667838
6000,update,alpha,0.4462106227874756
6000,update,alpha_loss,0.9007865190505981
6000,update,alpha_loss_max,2.304105043411255
6000,update,alpha_loss_mean,1.5012802568674088
6000,update,alpha_loss_min,0.8497763276100159
6000,update,alpha_max,1.0
6000,update,alpha_mean,0.663956653535366
6000,update,alpha_min,0.4462106227874756
6000,update,num_optimizer_updates,1000.0
6000,update,policy_entropy_estimate,1.0174875259399414
6000,update,policy_entropy_estimate_max,1.391440987586975
6000,update,policy_entropy_estimate_mean,1.2401043472290039
6000,update,policy_entropy_estimate_min,0.8406009674072266
6000,update,policy_log_prob_mean,-1.0174875259399414
6000,update,policy_log_prob_mean_max,-0.8406009674072266
6000,update,policy_log_prob_mean_mean,-1.2401043472290039
6000,update,policy_log_prob_mean_min,-1.391440987586975
6000,update,q1_loss,0.0618707649409771
6000,update,q1_loss_max,47.29432678222656
6000,update,q1_loss_mean,0.6432474140822887
6000,update,q1_loss_min,0.04617035761475563
6000,update,q1_mean,-28.012481689453125
6000,update,q1_mean_max,0.06353935599327087
6000,update,q1_mean_mean,-15.725748340904712
6000,update,q1_mean_min,-29.21274185180664
6000,update,q2_loss,0.065512515604496
6000,update,q2_loss_max,48.63270950317383
6000,update,q2_loss_mean,0.6634845910146833
6000,update,q2_loss_min,0.05433531105518341
6000,update,q2_mean,-28.017122268676758
6000,update,q2_mean_max,0.12189288437366486
6000,update,q2_mean_mean,-15.726328021839262
6000,update,q2_mean_min,-29.239715576171875
6000,update,q_grad_norm,3.3668572902679443
6000,update,q_grad_norm_max,94.48983764648438
6000,update,q_grad_norm_mean,7.5752515840530394
6000,update,q_grad_norm_min,1.1621947288513184
6000,update,q_loss,0.1273832768201828
6000,update,q_loss_cleanrl_logged,0.0636916384100914
6000,update,q_loss_cleanrl_logged_max,47.96351623535156
6000,update,q_loss_cleanrl_logged_mean,0.6533659977689386
6000,update,q_loss_cleanrl_logged_min,0.050541140139102936
6000,update,q_loss_max,95.92703247070312
6000,update,q_loss_mean,1.3067319955378771
6000,update,q_loss_min,0.10108228027820587
6000,update,q_param_norm,38.40935707092285
6000,update,q_param_norm_max,38.40935707092285
6000,update,q_param_norm_mean,33.4728253993988
6000,update,q_param_norm_min,27.76834774017334
6000,update,q_update_norm,0.025741098448634148
6000,update,q_update_norm_max,0.35562777519226074
6000,update,q_update_norm_mean,0.03564881326444447
6000,update,q_update_norm_min,0.01776394620537758
6000,update,q_update_norm_ratio,0.0009480482265589031
6000,update,q_update_norm_ratio_max,0.018113590562233155
6000,update,q_update_norm_ratio_mean,0.0015809081978512063
6000,update,q_update_norm_ratio_min,0.0006730178188136811
6000,update,target_q_mean,-28.032367706298828
6000,update,target_q_mean_max,-4.536476135253906
6000,update,target_q_mean_mean,-15.750720645904542
6000,update,target_q_mean_min,-29.293581008911133
6200,train_episode,collapse,1.0
6200,train_episode,length,200.0
6200,train_episode,return,-1282.356521193848
6200,train_episode,success,0.0
6400,train_episode,collapse,1.0
6400,train_episode,length,200.0
6400,train_episode,return,-1302.6920563469037
6400,train_episode,success,0.0
6600,train_episode,collapse,1.0
6600,train_episode,length,200.0
6600,train_episode,return,-1056.8618263525725
6600,train_episode,success,0.0
6800,train_episode,collapse,1.0
6800,train_episode,length,200.0
6800,train_episode,return,-1071.6980874700353
6800,train_episode,success,0.0
7000,train_episode,collapse,0.0
7000,train_episode,length,200.0
7000,train_episode,return,-979.5958490519104
7000,train_episode,success,0.0
7000,update,actor_grad_norm,1.5618072748184204
7000,update,actor_grad_norm_max,2.4549367427825928
7000,update,actor_grad_norm_mean,0.958810650408268
7000,update,actor_grad_norm_min,0.3257500231266022
7000,update,actor_loss,48.82173156738281
7000,update,actor_loss_max,52.48261260986328
7000,update,actor_loss_mean,39.2509285736084
7000,update,actor_loss_min,25.520980834960938
7000,update,actor_param_norm,15.153038024902344
7000,update,actor_param_norm_max,15.153038024902344
7000,update,actor_param_norm_mean,14.696598090171815
7000,update,actor_param_norm_min,14.355376243591309
7000,update,actor_update_norm,0.01168857142329216
7000,update,actor_update_norm_max,0.023292243480682373
7000,update,actor_update_norm_mean,0.013424524189904332
7000,update,actor_update_norm_min,0.007919243536889553
7000,update,actor_update_norm_ratio,0.0007714086742911975
7000,update,actor_update_norm_ratio_max,0.0015682944329394332
7000,update,actor_update_norm_ratio_mean,0.0009131429284072511
7000,update,actor_update_norm_ratio_min,0.0005492844265969388
7000,update,alpha,0.2731078565120697
7000,update,alpha_loss,0.33656179904937744
7000,update,alpha_loss_max,0.9281782507896423
7000,update,alpha_loss_mean,0.5642828307747841
7000,update,alpha_loss_min,0.27979516983032227
7000,update,alpha_max,0.4462106227874756
7000,update,alpha_mean,0.3452168785631657
7000,update,alpha_min,0.2731078565120697
7000,update,num_optimizer_updates,1000.0
7000,update,policy_entropy_estimate,0.2318756878376007
7000,update,policy_entropy_estimate_max,1.099811315536499
7000,update,policy_entropy_estimate_mean,0.6005341385416687
7000,update,policy_entropy_estimate_min,0.011897290125489235
7000,update,policy_log_prob_mean,-0.2318756878376007
7000,update,policy_log_prob_mean_max,-0.011897290125489235
7000,update,policy_log_prob_mean_mean,-0.6005341385416687
7000,update,policy_log_prob_mean_min,-1.099811315536499
7000,update,q1_loss,0.10832850635051727
7000,update,q1_loss_max,0.39045509696006775
7000,update,q1_loss_mean,0.11154771256446838
7000,update,q1_loss_min,0.04645569249987602
7000,update,q1_mean,-49.779354095458984
7000,update,q1_mean_max,-26.273014068603516
7000,update,q1_mean_mean,-40.10833990669251
7000,update,q1_mean_min,-53.45726013183594
7000,update,q2_loss,0.19243882596492767
7000,update,q2_loss_max,0.322327196598053
7000,update,q2_loss_mean,0.12522788966074586
7000,update,q2_loss_min,0.05196653679013252
7000,update,q2_mean,-49.85411071777344
7000,update,q2_mean_max,-26.288372039794922
7000,update,q2_mean_mean,-40.10888663864136
7000,update,q2_mean_min,-53.435665130615234
7000,update,q_grad_norm,24.204591751098633
7000,update,q_grad_norm_max,54.59379196166992
7000,update,q_grad_norm_mean,15.665103063106537
7000,update,q_grad_norm_min,1.373337745666504
7000,update,q_loss,0.30076733231544495
7000,update,q_loss_cleanrl_logged,0.15038366615772247
7000,update,q_loss_cleanrl_logged_max,0.3089575171470642
7000,update,q_loss_cleanrl_logged_mean,0.11838780103251338
7000,update,q_loss_cleanrl_logged_min,0.049629755318164825
7000,update,q_loss_max,0.6179150342941284
7000,update,q_loss_mean,0.23677560206502676
7000,update,q_loss_min,0.09925951063632965
7000,update,q_param_norm,47.62506103515625
7000,update,q_param_norm_max,47.62506103515625
7000,update,q_param_norm_mean,42.96345064163208
7000,update,q_param_norm_min,38.418935775756836
7000,update,q_update_norm,0.04296479746699333
7000,update,q_update_norm_max,0.06916199624538422
7000,update,q_update_norm_mean,0.03388089296780527
7000,update,q_update_norm_min,0.016370447352528572
7000,update,q_update_norm_ratio,0.0012759890410721265
7000,update,q_update_norm_ratio_max,0.0023750594611367743
7000,update,q_update_norm_ratio_mean,0.0011147432276390815
7000,update,q_update_norm_ratio_min,0.0006024855992729385
7000,update,target_q_mean,-49.70057678222656
7000,update,target_q_mean_max,-26.33553695678711
7000,update,target_q_mean_mean,-40.1110429649353
7000,update,target_q_mean_min,-53.610992431640625
7200,train_episode,collapse,0.0
7200,train_episode,length,200.0
7200,train_episode,return,-772.5082390963065
7200,train_episode,success,0.0
7400,train_episode,collapse,0.0
7400,train_episode,length,200.0
7400,train_episode,return,-2.8367157960584155
7400,train_episode,success,1.0
7600,train_episode,collapse,0.0
7600,train_episode,length,200.0
7600,train_episode,return,-1.0930030118790635
7600,train_episode,success,1.0
7800,train_episode,collapse,0.0
7800,train_episode,length,200.0
7800,train_episode,return,-124.77148301327134
7800,train_episode,success,1.0
8000,train_episode,collapse,0.0
8000,train_episode,length,200.0
8000,train_episode,return,-557.3390832039734
8000,train_episode,success,0.0
8000,update,actor_grad_norm,1.0578945875167847
8000,update,actor_grad_norm_max,2.7103195190429688
8000,update,actor_grad_norm_mean,0.9482973642349243
8000,update,actor_grad_norm_min,0.36021938920021057
8000,update,actor_loss,65.16835021972656
8000,update,actor_loss_max,68.96870422363281
8000,update,actor_loss_mean,57.843316696166994
8000,update,actor_loss_min,47.50849914550781
8000,update,actor_param_norm,15.890522003173828
8000,update,actor_param_norm_max,15.890522003173828
8000,update,actor_param_norm_mean,15.546560777664185
8000,update,actor_param_norm_min,15.153038024902344
8000,update,actor_update_norm,0.018632926046848297
8000,update,actor_update_norm_max,0.023909397423267365
8000,update,actor_update_norm_mean,0.013688628580421209
8000,update,actor_update_norm_min,0.008322322741150856
8000,update,actor_update_norm_ratio,0.001172651846346784
8000,update,actor_update_norm_ratio_max,0.0015570044532782908
8000,update,actor_update_norm_ratio_mean,0.0008802659094976255
8000,update,actor_update_norm_ratio_min,0.000547563187372648
8000,update,alpha,0.200074702501297
8000,update,alpha_loss,0.13621516525745392
8000,update,alpha_loss_max,0.3808411657810211
8000,update,alpha_loss_mean,0.21689380149543286
8000,update,alpha_loss_min,0.09957800060510635
8000,update,alpha_max,0.2731078565120697
8000,update,alpha_mean,0.23274513596296312
8000,update,alpha_min,0.200074702501297
8000,update,num_optimizer_updates,1000.0
8000,update,policy_entropy_estimate,-0.31936588883399963
8000,update,policy_entropy_estimate_max,0.3949994146823883
8000,update,policy_entropy_estimate_mean,-0.07985963491210714
8000,update,policy_entropy_estimate_min,-0.5355684161186218
8000,update,policy_log_prob_mean,0.31936588883399963
8000,update,policy_log_prob_mean_max,0.5355684161186218
8000,update,policy_log_prob_mean_mean,0.07985963491210714
8000,update,policy_log_prob_mean_min,-0.3949994146823883
8000,update,q1_loss,0.24266240000724792
8000,update,q1_loss_max,0.5916522145271301
8000,update,q1_loss_mean,0.1885678648278117
8000,update,q1_loss_min,0.07418926060199738
8000,update,q1_mean,-67.03111267089844
8000,update,q1_mean_max,-48.274627685546875
8000,update,q1_mean_mean,-59.077047584533695
8000,update,q1_mean_min,-72.2586441040039
8000,update,q2_loss,0.16324950754642487
8000,update,q2_loss_max,0.487072229385376
8000,update,q2_loss_mean,0.19519031665474176
8000,update,q2_loss_min,0.08553218841552734
8000,update,q2_mean,-66.9068374633789
8000,update,q2_mean_max,-48.411529541015625
8000,update,q2_mean_mean,-59.077318939208986
8000,update,q2_mean_min,-72.11656188964844
8000,update,q_grad_norm,29.498153686523438
8000,update,q_grad_norm_max,82.74484252929688
8000,update,q_grad_norm_mean,26.83425220298767
8000,update,q_grad_norm_min,5.092463493347168
8000,update,q_loss,0.405911922454834
8000,update,q_loss_cleanrl_logged,0.202955961227417
8000,update,q_loss_cleanrl_logged_max,0.4564030170440674
8000,update,q_loss_cleanrl_logged_mean,0.19187909065186978
8000,update,q_loss_cleanrl_logged_min,0.08956725895404816
8000,update,q_loss_max,0.9128060340881348
8000,update,q_loss_mean,0.38375818130373957
8000,update,q_loss_min,0.1791345179080963
8000,update,q_param_norm,57.57094764709473
8000,update,q_param_norm_max,57.57094764709473
8000,update,q_param_norm_mean,52.50050869560242
8000,update,q_param_norm_min,47.6352481842041
8000,update,q_update_norm,0.03294246271252632
8000,update,q_update_norm_max,0.0669984370470047
8000,update,q_update_norm_mean,0.03508650433272123
8000,update,q_update_norm_min,0.02118484489619732
8000,update,q_update_norm_ratio,0.0008092515490613503
8000,update,q_update_norm_ratio_max,0.0017095024368328294
8000,update,q_update_norm_ratio_mean,0.0009481309135859365
8000,update,q_update_norm_ratio_min,0.000573845466479191
8000,update,target_q_mean,-66.97601318359375
8000,update,target_q_mean_max,-48.38544464111328
8000,update,target_q_mean_mean,-59.080318656921385
8000,update,target_q_mean_min,-72.35591125488281
8200,train_episode,collapse,0.0
8200,train_episode,length,200.0
8200,train_episode,return,-127.01072547407655
8200,train_episode,success,1.0
8400,train_episode,collapse,0.0
8400,train_episode,length,200.0
8400,train_episode,return,-1.566937887378889
8400,train_episode,success,1.0
8600,train_episode,collapse,0.0
8600,train_episode,length,200.0
8600,train_episode,return,-130.14672174311116
8600,train_episode,success,1.0
8800,train_episode,collapse,0.0
8800,train_episode,length,200.0
8800,train_episode,return,-121.43242405286573
8800,train_episode,success,1.0
9000,train_episode,collapse,0.0
9000,train_episode,length,200.0
9000,train_episode,return,-246.24603882537207
9000,train_episode,success,0.0
9000,update,actor_grad_norm,0.6773340702056885
9000,update,actor_grad_norm_max,2.7548463344573975
9000,update,actor_grad_norm_mean,0.9305817351937294
9000,update,actor_grad_norm_min,0.36585819721221924
9000,update,actor_loss,65.3154296875
9000,update,actor_loss_max,76.51380157470703
9000,update,actor_loss_mean,66.39965286254883
9000,update,actor_loss_min,56.67499542236328
9000,update,actor_param_norm,16.905399322509766
9000,update,actor_param_norm_max,16.905399322509766
9000,update,actor_param_norm_mean,16.353756223678587
9000,update,actor_param_norm_min,15.890522003173828
9000,update,actor_update_norm,0.013736149296164513
9000,update,actor_update_norm_max,0.029096519574522972
9000,update,actor_update_norm_mean,0.015434446627274155
9000,update,actor_update_norm_min,0.010287714190781116
9000,update,actor_update_norm_ratio,0.0008125927411945591
9000,update,actor_update_norm_ratio_max,0.001828509750034925
9000,update,actor_update_norm_ratio_mean,0.000944180995186152
9000,update,actor_update_norm_ratio_min,0.0006151114957991183
9000,update,alpha,0.15266411006450653
9000,update,alpha_loss,0.08966576308012009
9000,update,alpha_loss_max,0.20002169907093048
9000,update,alpha_loss_mean,0.11504497322440148
9000,update,alpha_loss_min,0.04661654680967331
9000,update,alpha_max,0.200074702501297
9000,update,alpha_mean,0.17536110188066958
9000,update,alpha_min,0.15266411006450653
9000,update,num_optimizer_updates,1000.0
9000,update,policy_entropy_estimate,-0.4128263592720032
9000,update,policy_entropy_estimate_max,0.025543833151459694
9000,update,policy_entropy_estimate_mean,-0.34688224273175
9000,update,policy_entropy_estimate_min,-0.7013338804244995
9000,update,policy_log_prob_mean,0.4128263592720032
9000,update,policy_log_prob_mean_max,0.7013338804244995
9000,update,policy_log_prob_mean_mean,0.34688224273175
9000,update,policy_log_prob_mean_min,-0.025543833151459694
9000,update,q1_loss,0.4884037375450134
9000,update,q1_loss_max,0.8403342962265015
9000,update,q1_loss_mean,0.35725088402628896
9000,update,q1_loss_min,0.16476288437843323
9000,update,q1_mean,-67.08116912841797
9000,update,q1_mean_max,-58.442787170410156
9000,update,q1_mean_mean,-68.178532371521
9000,update,q1_mean_min,-78.22879028320312
9000,update,q2_loss,0.404803067445755
9000,update,q2_loss_max,0.8743423819541931
9000,update,q2_loss_mean,0.33107446919381617
9000,update,q2_loss_min,0.14338169991970062
9000,update,q2_mean,-67.1279296875
9000,update,q2_mean_max,-58.51349639892578
9000,update,q2_mean_mean,-68.17875826263428
9000,update,q2_mean_min,-78.1553955078125
9000,update,q_grad_norm,46.17955017089844
9000,update,q_grad_norm_max,124.22601318359375
9000,update,q_grad_norm_mean,39.421895027160645
9000,update,q_grad_norm_min,7.8695220947265625
9000,update,q_loss,0.8932068347930908
9000,update,q_loss_cleanrl_logged,0.4466034173965454
9000,update,q_loss_cleanrl_logged_max,0.8225908279418945
9000,update,q_loss_cleanrl_logged_mean,0.34416267663240435
9000,update,q_loss_cleanrl_logged_min,0.16387058794498444
9000,update,q_loss_max,1.645181655883789
9000,update,q_loss_mean,0.6883253532648087
9000,update,q_loss_min,0.32774117588996887
9000,update,q_param_norm,69.31183242797852
9000,update,q_param_norm_max,69.31183242797852
9000,update,q_param_norm_mean,63.289034666061404
9000,update,q_param_norm_min,57.58780860900879
9000,update,q_update_norm,0.028647111728787422
9000,update,q_update_norm_max,0.07261594384908676
9000,update,q_update_norm_mean,0.0356750924307853
9000,update,q_update_norm_min,0.022946367040276527
9000,update,q_update_norm_ratio,0.0005845710835204666
9000,update,q_update_norm_ratio_max,0.0015757866779116422
9000,update,q_update_norm_ratio_mean,0.0007983914261243155
9000,update,q_update_norm_ratio_min,0.000504590273653134
9000,update,target_q_mean,-67.30432891845703
9000,update,target_q_mean_max,-58.34269714355469
9000,update,target_q_mean_mean,-68.18150283813476
9000,update,target_q_mean_min,-78.22821807861328
9200,train_episode,collapse,0.0
9200,train_episode,length,200.0
9200,train_episode,return,-229.53685392329734
9200,train_episode,success,0.0
9400,train_episode,collapse,0.0
9400,train_episode,length,200.0
9400,train_episode,return,-322.39093714073226
9400,train_episode,success,0.0
9600,train_episode,collapse,0.0
9600,train_episode,length,200.0
9600,train_episode,return,-347.3293873590295
9600,train_episode,success,0.0
9800,train_episode,collapse,0.0
9800,train_episode,length,200.0
9800,train_episode,return,-251.0108677311422
9800,train_episode,success,0.0
10000,train_episode,collapse,0.0
10000,train_episode,length,200.0
10000,train_episode,return,-236.00581068568533
10000,train_episode,success,0.0
10000,update,actor_grad_norm,1.6497313976287842
10000,update,actor_grad_norm_max,2.2147939205169678
10000,update,actor_grad_norm_mean,0.9449754183292389
10000,update,actor_grad_norm_min,0.35902202129364014
10000,update,actor_loss,68.52848052978516
10000,update,actor_loss_max,80.44551849365234
10000,update,actor_loss_mean,71.23351538085937
10000,update,actor_loss_min,57.7744140625
10000,update,actor_param_norm,17.97332000732422
10000,update,actor_param_norm_max,17.97332000732422
10000,update,actor_param_norm_mean,17.44580210494995
10000,update,actor_param_norm_min,16.905399322509766
10000,update,actor_update_norm,0.009673531167209148
